sentence,label
Company reported today an operating of EUR0. 1 on of. 5 for the 2008.,0
"Sales for both the Department Store Division and Hobby Hall increased by 7 % , while sales for the clothing store subsidiary Seppala decreased by 4 % .",2
"Fortum expenditure in the next four five to be within a range of 0. 8 - 1. 2, as.",1
Ogden $ 4. 2.,1
"Food, . 1, a of 1. 1%.",0
Total of the be 100 a.,1
Juha Haapakoski will continue as Editor-in-Chief with budget responsibility also with the new publisher .,1
Earnings () 0. 29 0. 05.,2
"`, the the of a.",2
"To + ' estimation, is a essential location terms of Finnair '.",1
Fair of 2 251. 0 (1 281. 4 ).,1
Generated of 7. 5 $ 9. 6 2005.,1
30 2009 - Finnish office furniture maker Martela Oyj: MARAS said today that it will redundant three and nine be permanently from the company ' s staff and workers.,0
Agreement maintenance and.,1
"SysOpen Digia Plc , Press release , 7 February 2006 IBM Finland has rewarded its most distinguished partner companies for 2005 .",2
Acquisition an immediate ' financial.,2
"Also existing ' ', CTO.",2
Financial.,1
Walking a method - country.,1
"Sold $ 19 million $ 6. 06 - 7. 12 per, Friday ' s of $ 11. 33 and of $ 10. 14.",0
"Such, the space blond (the of the) and a.",1
"ALEXANDRIA , Va. , Aug. 27 -- Timo Vataja of Tampere , Finland , Virve Inget of Oulu , Finland , have developed a computer program product with activating the right of use .",1
"Industrial will seek ' s new and a 282, 000 square - foot distribution center at Park.",1
' s chief Juha.,2
EB in stock exchange on 18th 2008 that J. . Bergqvist the chairmanship and of the of EB.,0
`` With this new version it is very important for us to introduce a BIM process that is based on the detailed building information model .,1
", the of 18. 6%.",2
Purchase is 10mn $ 12. 97.,1
"Of these shares 29,659,239 are held by the Company or its group companies and the number of outstanding shares and voting rights attached to the shares thus amounts to 322,705,218 .",1
The company initially estimated that it would cut up to 30 jobs .,0
"VDW combined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .",2
"`` The summer collection 2008 will be joyfully fresh like a vitamin injection , '' said H&M 's head of design Margareta van den Bosch .",1
The operating margin came down to 2.4 % from 5.7 % .,0
"Company for the of 2007 be 950mn - 1, 000.",1
Terms of the.,1
"Progress, QPR ' representative Saudi and North Africa, has a agreement a term strategic relationship.",2
"Loss EUR 12. 7, a of EUR 17. 7 the of 2008.",0
"Ensure low operational cost, the BTS be, software and remotely.",2
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",2
"The order consists of capacity expansion , maintenance services and new charging functionality , the company said .",1
"Efore ' s also opens up new and development opportunities, ' ' the dean of the Faculty of, and at TKK.",2
"Nokia OYJ 's production site at Bochum , Germany , posted profit before interest of 134 mln eur for 2007 , Capital reported in an excerpt of an article to be released tomorrow , citing internal documents .",1
Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia ( EPI ) .,1
Reduction to 17.,0
"` Our strategic cooperation with Rentakran brings us new customers and already-working relationships with the authorities of the new territories , ' said Jarmo Laasanen , a senior manager at Cramo .",2
Issued a 10 2006.,0
"Finnish airline won a deal with the UK public to be the flights London Heathrow to Osaka in Japan, as well as flights in the UK and Helsinki Finland.",2
"Sales VAT inclusive expanded by 19 percent , to 351 million euros .",2
The quarterly significantly the.,1
"Raw have the past year, of the rapid industrialization of China, India and nations.",0
"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings .",1
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",0
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,2
The ISO certification demonstrates that we are moving forward in our quality commitments to our customers . ',2
"It is the last smartphone Maemo 5, is to be with, a, Intel and the community.",1
The group will expand the chain to include 45 stores .,2
"` We their. .. the discussions, ', Alma ' s.",1
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",2
"8, 600, and the of is.",1
Sellers and a of.,1
"Exports of goods fell by 59 % , and imports by 16.7 % .",0
"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .",1
Corporation a and the.,1
"Wednesday he announced the would a for reactors, one to be by Fennovoima, and the other.",2
"Estimates that sales the will be earlier stated, EUR4. 3 m to EUR5. 0, and operating profit (EBIT) is estimated to be.",2
- Moody 's said it gave P A1 long-term senior unsecured and P P-1 short-term debt ratings to Finnish lender Aktia Bank 's EUR1bn USD1 .4 bn euro medium-term note EMTN program of 25 March 2011 .,1
"Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .",0
The total emissions reduction from 1999 to 2017 will be thus 41 % .,1
2007 a of. 2.,1
K. . Vasantha been appointed Managing of Services. ..,1
"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",0
"Company ' Ls 578, 100 2007, 30. 9% - -.",0
"The total investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",1
"Helsinki - based Componenta Turkish company Doktas in 2006 89 million euros, making the largest Turkey.",1
The Group 's business is balanced by its broad portfolio of sports and presence in all major markets .,1
"Fortum holds 90.2 pct of the share capital and 94.4 pct of the voting rights in the company , which it now plans to delist from the Warsaw Stock Exchange .",1
"In the market and price competition have reduced packaging manufactured the, according to the company.",0
The board the company omitted to a substantial of the and as they rightfully been found non - responsive by the.,1
"This rating from A.M. Best is the highest among the CIS countries , Central and Eastern Europe .",1
Operating profit for 2009 lower than outlook published earlier .,0
"Sweden ' 1. 1 in Q1 of 2009, compared to a profit of EUR 0. 6 a.",0
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,2
"Company designs, and advanced composite for applications and goods such cross - country, alpine and, floorball sticks and antenna radomes.",1
will the exclusive the new '.,1
Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .,2
"With the Basware Connectivity services , companies gain visibility to an audit trail that can be traced from order to goods delivery and invoice .",1
Finnish Bank of +àland will launch its long-term pension savings account at the beginning of June 2010 .,1
No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,1
"In 2007 , Alma Media 's operating profit was about EUR 53mn .",1
"In - October 2010, the company ' s result totalled 9. 6 mn, 0. 5 mn the in 2009.",2
"The is designed to measure and vertical in all weather, which it an ideal instrument for meteorological applications that reliable height detection.",2
"Purchase it for the 12MP snapper , if nothing else .",1
", two of the sets will start the of 2010,.",1
The combined capital of these funds is expected to be EUR 100mn-150mn .,1
These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .,2
", in, UK, - performance.",1
"The product range includes marinated olives , cold cuts , and pates , for example .",1
Fibers and plastic its net loss from continuing narrowed to 1. 8 mln ($ 2. 3) in 2006 3. 7 mln euro ($ 4. 8 mln) in 2005.,2
"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production line at its metals recovery plant on June 9 , 2010 .",1
The Financial and will be released 9. 00 a. . () the given.,1
"Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .",1
"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .",1
Net sales dropped by 6 % year-on-year to EUR 11.9 million .,0
' s the.,1
"Operating profits in the half were  0.8 m , down from  0.9 m as Glisten invested in the brand and the management team .",0
Intends a plant printed circuit boards an of Rs310.,1
stock 3 percent 12. 49 $ 17. 24 afternoon.,0
"The concern Atria is to acquire two meat processing companies, Woro Kommerts and Vastse - Kuuste, reported the. ..",1
"This order , when delivered , will bring the total output of electricity in Italy generated by Wartsila equipment to more than 1,300 MW .",1
"The is to the capacity from 450 MHz to 630 MHz in cities, bi - directional television as well as data.",2
"The StoneGate product family was designed to provide the full benefits of a unified management system including shared logging , reporting and auditing .",1
Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .,0
The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .,1
"26 2011 - Finnish metal products company Componenta Oyj (: CTH1V) said yesterday its net to, 000 in the quarter of 2010 from EUR5. 3 m the a earlier.",2
"Russian officials inspected the and gave the vessel permission continue to Tallinn at around 4. 30 a. m. - - T Sten carrying 11, 000 of gas oil and was manned by a crew.",1
"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .",1
This resulted in improved sales figures in Sweden .,2
"+ Ñ has awarded a 2 -, for management of about third of the ' s, with a total of 140, 000 sq. metres.",2
Operating profit EUR 13. 1 mn 8. 7 in the 2007 7. 7% of net.,2
"Income 22% to 4. 4, and 13. 5%.",2
Jon is 49 years a of in Engineering from the of.,1
"After the signing , the total amount of Aspo 's revolving credit facility agreements is EUR 50 million , which replaces the formerly valid agreements of EUR 80 million .",1
The acquisition is expected to take place by the end of August 2007 .,1
"N + 1. 5 of the, and the sum in 2012.",1
"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ó ??",0
W + ñrtsil + ' aim is serve the rapidly number of and increasing the Barents.,1
The company plans to expand into the international market through its subsidiaries and distributors from 2011 onwards .,2
The Kyroskoski investment is to be completed in late 2011 and the +ä+ñnekoski investment in the spring of 2012 .,1
"JVC will DVD in Brazil: do, a subsidiary of Japan ' s announced it the of DVD players in Brazil.",1
TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .,2
"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .",1
"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services .",2
- + Âm been of TeliaSonera Finland Esa Rautalinko.,1
"Net sales of Kyro ' main business area, , a of machines, decreased to EUR 161. 5 from 164. 1 mn January - 2005.",0
The recently announced that the of the previous year brought it a loss of than half a billion kroons (EUR 32) for the fifth quarter.,0
"Argentine export company has tapped a software, the said in a.",1
"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",1
Cash investments totalled EUR 61. 3 to 75. 3 mn the in 2007.,0
The forecast for 2012 is 3.3 % .,1
made OneMed June 2006.,1
"Per share the were - on - year 0. 33 versus 0. 27, and above market expectations of 0. 28.",2
Veracel is preparing an appeal in the issue and has asked the court for clarification of the judgement .,1
A broad range of connectivity options including 3G - HSPA and Wi-Fi gives consumers high speed access to the Internet .,1
Name of Company in which holdings have been acquired : Citycon Oyj 2 .,1
"Equipment will container capacity at ' of, on the west.",2
"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .",1
"Okmetic has a global customer base and sales network , production plants in Finland and the US and contract manufacturers in Japan and China .",1
"- 7, 2010 - Kemira unveils Indian JV with IVRCL Finnish Kemira (: KRA1V) on Tuesday it has inked a to form a joint venture in India with local construction firm and Projects (BOM: 530773 ).",2
The Court 's decision will also promote genuine competition in services,1
"Excluding non-recurring items , pre-tax profit surged 45 % to EUR80m .",2
The announced restructuring will significantly decrease the Company 's indebtedness .,2
"OUTOTEC RELEASE, FEBRUARY 19, 2008 AT 11. 00 has won large minerals processing technology orders from Mirabela Mineracao do Ltda, Brazil and, Bulgaria.",2
"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",1
"Has a contract to and the structures for a the Kyronsalmi, Finland.",2
Plans and develop.,1
"Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004 , and net sales totaled EUR 103.3 mn , up from EUR 96.4 mn .",2
The adjustment measures will be carried out in phases to secure the delivery capability .,1
"For Teleste , the acquisition marks an entry into services business in a market where it has long been an established and significant supplier of products .",2
"Tornio Works 2, 300 of whom than 1, 800 have in the of the fixed - or - layoffs April - period.",0
"Commenting on the deal , Shane Lennon , SVP of Marketing & Product Development at GyPSii said : ?",1
"Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .",2
The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .,1
"-, the of the ' '.",1
The contest is the quality and the culture in.,2
"`` Because we 're a pension insurance company , we 're required to diversify and not put too much in one asset class .",1
"In 2007 , the Group 's net sales stood at EUR 22 million and it had about 150 employees at the end of June , 2008 .",1
"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network .",1
Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,2
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,0
The Board of Directors has proposed the Extraordinary General Meeting to authorise the Board to decide on the issuance of a maximum of 30mn new shares in one or more share issues .,1
The parties have agreed not to disclose the transaction value .,1
"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` Mobility Business Suite represents a significant milestone in the company 's offering to the telecommunications industry .",2
"Sonoco Products Co. , a U.S. packaging company , said Friday it bought the 75 percent of Italy 's Demolli Industria Cartaria SpA it did not already own .",1
"Dubai has announced the launch of ` ` ' ', its ground - service which introduces a people enjoy.",2
Terms of the acquisition were not disclosed .,1
The EA Reng group posted sales of approximately 84 million kroons for 2007 .,1
"HELSINKI AFX - Konecranes said it its in Holdings, the owner of US - Handling, to 90. 9 from 74. 5 pct.",2
"Latin America accounts approximately 40% of at BSS - OSS and telecoms operators Tecnotree, company and CEO Eero BNamericas.",1
"In a to Affairs Minister, the listed company for the to be to a 15% cut port in 2010.",1
`` The CHF is a great product .,2
"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .",1
"To Kesko, the company with the city about lease of the in 2006, and construction of a five - Hilton for 120.",2
Managing Director Kari Inkinen says that Sponda 's leasing operations developed highly favourably .,2
The company has some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group is listed on the Nordic Exchange in Helsinki .,1
"The contract incorporates a Convergent Charging rating solution for voice and data , which includes Internet , GPRS , SMS , MMS and WAP .",1
"Enso Oyj, the, in.",0
Silicon wafer technology Helsinki: Wednesday 17 September it will invest EUR6m in its sensor wafer during 2009.,1
In the deal a call which Food to increase its in Sandanger AS 51% the future.,2
"Will the of iron from the ' plant Helsingborg,.",1
"treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries .",1
"In Finland , insurance company Pohjola and the Finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists ' traffic safety .",2
"`` Indo-Russia trade can cross the targeted 10 billion dollars by 2010 and double to 20 billion dollars by 2015 , if trade irritants and procedural hassles are resolved , '' the chamber said in its survey on obstacles to trade with Russia .",2
"A local waste management company , Turun Seudun J+ñtehuolto , has planned to set up a 150,000 tonne waste-burning facility .",1
Finnish Cencorp (Helsinki:) issued on (18 September) a warning the third of 2008.,0
` ` am with and the of.,2
Diesel has.,2
Sales 2008 are be the 2007.,1
"`` I 'm pleased to receive the Nomination Committee 's request and confidence , '' says Jon Risfelt .",2
ASSA ABLOY Kaupthing Bank gave a ` neutral ' recommendation and a share price target of 174 crowns $ 24.7 - 19 euro on Swedish lock maker Assa Abloy AB .,1
"` ` In of profitability and 2007 the best year, ' ' - Matti said.",2
EUR 0. 7 non - expenses the.,1
"Rewards be on the of the 2011 will correspond to the of a maximum of 364, 000 Corporation shares including also the proportion be paid in cash.",1
"Board of directors will a of EUR0. 12 2010, up from the. 08 share 2009.",2
Not the?,1
"The company can not give up palm oil altogether , however .",1
The company has committed to further expanding the Apollo portfolio .,2
Amanda Capital has investments in 22 private equity funds and in over 200 unquoted companies mainly in Europe .,1
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",0
"- (), 29, 045, 0. 50% of the.",1
"Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations .",1
Travel expenses would be reimbursed in accordance with the travel policy of the company .,1
&; 4. 8 13. 6% of Lewa &; 21.,2
"In 2006, Kone received an 43 customised elevators the very first cruise ship is scheduled be completed in 2009.",2
"With the,.",1
"` ` EB was designed to fulfill the needs of military units, and we to achieving that, ' ' Mikko, EB Elektrobit Defense Products, Solutions senior, said in a statement.",1
"Authorisation is in force until the end of the next General Meeting and the to shares given by the Meeting April 4, 2007.",1
Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .,2
"The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products .",1
Uponor has initiated actions to attempt to recover the cost of the replacement program from the supplier of the clamps as well as its insurance company .,1
The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,0
After that the two companies sat down and sewed up the present deal .,1
"Quartal Oy now owns 2,094,063 shares in Satama Interactive Plc , which represents 5,19 per cent of the share capital and voting rights .",1
"Profit before decreased by 9% 187. 8 the nine months of 2008, compared 207. 1 a year.",0
"' ` ` - ' ', and,.",1
"The, the 26, 885, 540 shares and 9, 540, 000.",1
", the be 2009.",1
"Dopplr members share personal and business travel plans privately with their networks , and highlight interesting places to stay , eat and explore in cities around the world .",1
"Rory, manager, operations, Bristol Port, said: ` ` the use of technology we can save up to 30 per on servicing, plus the load sensing hydraulics can an extra 15 30 per cent on fuel. ' '",2
The is setting a facility high - printed circuit or PCBs at Nokia ' special economic zone Sriperumbudur near.,1
"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",2
"At the end of the review period , Nordic Aluminium 's order book stood at EUR 8.77 mn compared to EUR 7.04 in 2005 .",2
"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .",0
Trucks feature an Drive - a fuel measuring which data.,1
The company said that it has agreed to a EUR160m unsecured credit line from lenders .,1
"Mika Stahlberg , VP F-Secure Labs , said , `` We are excited and proud that F-Secure has been recognized by AV-Comparatives as the Product of the Year .",2
"Look to take part the development of the, ' ' says, of.",1
The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .,0
The goal is to secure the company 's profitability and competitiveness .,1
Long - is.,2
`` They 've already allocated money for the inventory .,1
com and possibly also through photo-msn .,1
"The value of the contract is about EUR1 .0 m. Poyry , headquartered in Vantaa , Finland provides consulting and engineering services to the energy , forestry and infrastructure & environment sectors .",1
"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .",2
"2009, of 4. 7 and 34, 000.",1
"` ` become that can do, ' ' he told.",1
costs have packaging 90 its Hampshire.,0
- ' centralized will be dissolved and parts of it be transferred to activities and administration by the of the.,1
Financial details were not disclosed .,1
Finnish fibre-based materials maker Ahlstrom Corp ( HEL : AHL1V ) said today it decided to close down its spunlace composite production line number 23 at Chirnside plant in the UK by the end of March 2011 .,1
The first of the two project phases is expected to be completed by the end of 2012 .,1
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",2
The in transfer to.,1
Company ' is the segment of the NASDAQ.,1
"For the purposes of the possible acquisition , PKC would establish a subsidiary in Poland .",1
SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,0
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .",0
"The new, which expands a long - established the companies, the of and from to Etteplan.",2
The financial details of the transaction were not disclosed .,1
Credit 70% of the '.,1
"Learning &, and, is in countries.",1
He said things will be different when new Finnish nuclear power stations go into operation and the large hydro powered stations of northern Europe have a good year .,1
"To - Rehu ' Managing, Lahtinen, the project costs and security.",2
The personnel s expertise and high level of technology play a major role in Exel Composites operations .,1
Profit 22. 1 19. 9.,2
The new technology improves the glass quality and consistency while increasing throughput .,2
"Destia Oy is a Finnish infrastructure and construction service company building , maintaining and designing traffic routes , industrial and traffic environments , but also complete living environments .",1
The bank VTB24 provides mortgage loans to buy apartments in the complex at 11-13 % per annum in rubles .,1
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",0
Russia 's Video International Group holds a controlling stake in Russian Media Ventures .,1
"The EBRD is using its funds to a 21. 6 A loan while the portion of 10 million Euros been syndicated Finnish banks, Nordea Finland Plc 7. 7 million Euros and Bank Plc 2. 3 million Euros.",1
"O ' ' s Material Handling, located in Perth, is the leading that, and provides for lifts.",2
"The power supplies , DC power systems and inverters designed and manufactured by Efore , and systems incorporating them are used in many different applications .",1
"The approximately 20,000 dwt vessel has been ordered from India .",1
Raute Precision has large and from and the US.,2
"The, a of co - operation was signed the Kemira and Vietnam National.",2
"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .",1
"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",2
"Myllykoski, one paper plant in, one the and Germany, revenues of EUR286m in the half of 2010 and an loss of EUR12m, said.",0
"The contract, Ericsson than the of base the Elisa the coming year.",1
Scanfil will execute the temporary lay-offs by mid-October 2009 and the job cuts by March 2010 .,0
"Z. Bavelloni 's long-standing MD , Dino Bavelloni , has retired at the end of 2005 .",1
4G allows customers to use mobile broadband services with speeds up to ten times higher than with today 's 3G .,2
The passenger tunnel is expected to be put into operation in 2009 .,1
"` ` We to R & D and to position away point solutions dynamic end - to -, ' ' Ervio.",2
The Group also has a strong global position in other fishing categories .,2
Company had sales of EUR 19. 8 and a - of 1. 8 2005.,1
"These financing arrangements will enable the company to ensure, line with its treasury policy, that sufficient its potential capital.",2
"Both operating and turnover the - month period increased, respectively EUR2. 4 and. 8 m, compared the corresponding a year.",2
"Will, decided leave.",1
"Elected DCUC PORTSMOUTH, N. H. - Gordon A. , of Service Credit Union, elected chairman of the Defense Council the 2007 - 2008.",1
". countryelements. . uk Designed by Patricia, is one of a of created with recycled materials and dyed natural.",1
"Total EUR73. 7 m be provided as senior three - year debt the, involving Pohjola HEL: POH1S, the Finnish of Nordea AB STO: NDA, and Sampo Bank: SAMAS.",1
"Finnish electronics maker Incap Oyj on January 3, 2008 sold its manufacturing facilities in Helsinki to local estate 5. 3 euro ($ 7. 8 ).",1
"PCS Digital Guatemala has been Tecnomen ' s prepaid in fixed well as code access, CDMA, and global system mobile communication, or, since 2003.",1
"Vaisala Press Release 30, 2010 Vaisala a to sell measurement technology and business to.",2
"Meanwhile , minority shareholders , expecting TeliaSonera to retain the bid , sell shares now .",1
"` This order is included in Wartsila 's order book in the second quarter , ' the company added .",1
"`` Every partner will be allowed to buy a quantity of electricity corresponding to their share in the consortium , at production cost , '' a letter of intent said .",1
' market last year 130.,2
"Telecoms company Elisa ' s customer numbers cross 400, 000, 22, - The Estonian company Elisa won 50, 000 clients the nine months of this, bringing the to 401, 800 by the end of September, the company said.",2
South America and Asia are other promising markets .,1
